source	target	type	source_id	id	label	name	category_code	crunchbase_url	funded_month	source_description	round_code	raised_amount	permalink	source_url	raised_currency_code	funded_year	funded_day
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666047 {""stub"":"""",""visited"":""False"",""permalink"":""hemaquest"",""name"":""HemaQuest Pharmaceuticals""})"	funded		aberdare-ventures__hemaquest	funded					HemaQuest books $12M Series B to advance mid-stage programs  	b	12000000.0	aberdare-ventures__hemaquest	http://www.fiercebiotech.com/story/hemaquest-books-12m-series-b-advance-mid-stage-programs/2010-04-21	USD	2010	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666048 {""stub"":"""",""visited"":""False"",""permalink"":""mpex-pharmaceuticals"",""name"":""Mpex Pharmaceuticals""})"	funded		aberdare-ventures__mpex-pharmaceuticals	funded					Mpex Pharmaceuticals Closes $32 Million Series B Financing	b	32000000.0	aberdare-ventures__mpex-pharmaceuticals	http://www.mpexpharma.com/pr_20050809.html	USD	2005	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666041 {""stub"":"""",""visited"":""False"",""permalink"":""anacor-pharmaceutical"",""name"":""Anacor Pharmaceutical""})"	funded		aberdare-ventures__anacor-pharmaceutical	funded					ANACOR PHARMACEUTICALS RAISES $25 MILLION IN SERIES C FINANCING	c	25000000.0	aberdare-ventures__anacor-pharmaceutical	http://anacor.com/press_release_2005-05-11a.php	USD	2005	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666045 {""stub"":"""",""visited"":""False"",""permalink"":""sequoia-pharmaceuticals"",""name"":""Sequoia Pharmaceuticals""})"	funded		aberdare-ventures__sequoia-pharmaceuticals	funded					Sequoia Pharmaceuticals Secures Funding to Test its Unique AIDS Drug	b	22000000.0	aberdare-ventures__sequoia-pharmaceuticals	http://articleyoube.com/file/91c5oi935300051r7a/x1u3n148908	USD	2005	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666049 {""stub"":"""",""visited"":""False"",""permalink"":""conatus-pharmaceuticals"",""name"":""Conatus Pharmaceuticals""})"	funded		aberdare-ventures__conatus-pharmaceuticals	funded					Conatus Pharmaceuticals Completes $20 Million Series B Private Placement Financing	b	20000000.0	aberdare-ventures__conatus-pharmaceuticals	http://pharmalive.com/News/Index.cfm?articleid=761182	USD	2011	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666050 {""stub"":"""",""visited"":""False"",""permalink"":""nxthera"",""name"":""NxThera""})"	funded		aberdare-ventures__nxthera	funded					NxThera Raises $21.6M Series B For BPH Device 	b	21600000.0	aberdare-ventures__nxthera	https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020111004e7a5001rx&r=Rss&s=DJFVW	USD	2011	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666051 {""stub"":"""",""visited"":""False"",""permalink"":""nevro"",""name"":""Nevro""})"	funded		aberdare-ventures__nevro	funded					Nevro Completes $58M Financing	unattributed	58000000.0	aberdare-ventures__nevro	http://www.finsmes.com/2011/07/nevro-completes-58m-financing.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29	USD	2011	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666052 {""stub"":"""",""visited"":""False"",""permalink"":""rock-health"",""name"":""Rock Health""})"	funded		aberdare-ventures__rock-health	funded					RockHealth Opens Incubator to Get the Web 2.0 Generation into Healthcare	grant	500000.0	aberdare-ventures__rock-health	http://techcrunch.com/2011/04/04/rockhealth-opens-incubator-to-get-the-web-2-0-generation-into-healthcare/	USD	2011	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666042 {""stub"":"""",""visited"":""False"",""permalink"":""aviir"",""name"":""Aviir""})"	funded		aberdare-ventures__aviir	funded					Aviir Seals Agreement for Up to $30M in Funding	b	10000000.0	aberdare-ventures__aviir	http://www.pehub.com/2011/12/20/aviir-seals-agreement-for-up-to-30m-in-funding/	USD	2011	
"(664940 {""phone_number"":""415-392-7442"",""twitter_username"":""AberdareVenture"",""permalink"":""aberdare-ventures"",""crunchbase_url"":""http://www.crunchbase.com/financial-organization/aberdare-ventures"",""description"":""Healthcare-focused Venture"",""overview"":"" Aberdare Ventures is a venture firm that focuses on a limited number of entrepreneurial teams committed to building leading healthcare technology companies. They limit their commitments in the belief that their involvement can increase the probability of success for their portfolio companies and generate greater returns for their investors. "",""created_at"":""Wed Jun 17 19:15:44 UTC 2009"",""updated_at"":""Mon Apr 15 16:03:14 UTC 2013"",""stub"":""False"",""homepage_url"":""http://www.aberdare.com"",""blog_feed_url"":"""",""blog_url"":"""",""visited"":""False"",""email_address"":"""",""alias_list"":"""",""name"":""Aberdare Ventures""})"	"(666053 {""stub"":"""",""visited"":""False"",""permalink"":""omada-health"",""name"":""Omada Health""})"	funded		aberdare-ventures__omada-health	funded					Omada Health Raises $850K From Esther Dyson & More To Take On Diabetes	seed	800000.0	aberdare-ventures__omada-health	http://techcrunch.com/2011/12/21/omada-health-raises-850k-from-esther-dyson-more-to-take-on-diabetes/	USD	2011	
